"go_description","NES","pval","padj"
"lipid homeostasis",1.20017392299433,0.102822580645161,0.203868312757202
"RNA surveillance",-1.35626911604832,0.103030303030303,0.203884471867912
"negative regulation of apoptotic signaling pathway",-1.19080817041544,0.103053435114504,0.203884471867912
"actin-mediated cell contraction",1.2392606144978,0.103238866396761,0.204088325670213
"long-term memory",1.34298383904415,0.103718199608611,0.204383437096681
"branching involved in blood vessel morphogenesis",1.34079355670909,0.103718199608611,0.204383437096681
"positive regulation of hydrolase activity",1.23977278777287,0.103585657370518,0.204383437096681
"regulation of nuclear division",-1.20946411401257,0.10351966873706,0.204383437096681
"cardiac muscle cell action potential",1.2525625654552,0.104,0.204775834658188
"positive regulation of carbohydrate metabolic process",1.28555305469135,0.104536489151874,0.205668692318659
"regulation of tumor necrosis factor-mediated signaling pathway",1.28160808368261,0.104854368932039,0.206130374479889
"negative regulation of telomere maintenance via telomere lengthening",-1.3483502077459,0.105058365758755,0.206367622509465
"positive regulation of protein serine/threonine kinase activity",1.32177570012582,0.105263157894737,0.206606055550922
"regulation of leukocyte differentiation",1.16378176649177,0.106060606060606,0.208006430096691
"regulation of vascular endothelial growth factor receptor signaling pathway",1.34061748038508,0.106212424849699,0.208059133480004
"protein targeting to membrane",-1.23959816672834,0.106299212598425,0.208059133480004
"regulation of receptor-mediated endocytosis",1.22727185103113,0.106339468302658,0.208059133480004
"hormone biosynthetic process",1.31073655501238,0.107003891050584,0.209193873821859
"cell junction maintenance",1.29814614041217,0.107843137254902,0.210668336735325
"vesicle targeting, to, from or within Golgi",-1.31082515069034,0.108481262327416,0.211670634193982
"regulation of neuronal synaptic plasticity",1.30417824846124,0.108527131782946,0.211670634193982
"regulation of cyclin-dependent protein serine/threonine kinase activity",-1.3080549339202,0.10934393638171,0.21309593266522
"sperm flagellum assembly",1.30059785862648,0.109803921568627,0.213824146010606
"cellular response to interleukin-1",1.27445088828369,0.110019646365422,0.213907899566053
"regulation of organelle assembly",1.17563174489114,0.109958506224066,0.213907899566053
"lipid translocation",1.30475228194094,0.110251450676983,0.21419046535442
"regulation of DNA repair",-1.1789786098404,0.111320754716981,0.216098361625362
"regulation of p38MAPK cascade",1.33833714092993,0.111776447105788,0.216643395525069
"regulation of insulin secretion",1.19419159233836,0.111776447105788,0.216643395525069
"polysaccharide metabolic process",1.23787021516705,0.112,0.216906958561376
"regulation of neuron projection regeneration",1.33739305508747,0.112704918032787,0.217912843505707
"purine-containing compound transmembrane transport",-1.32400298059478,0.11284046692607,0.217912843505707
"sulfur compound catabolic process",-1.32284920974663,0.11284046692607,0.217912843505707
"regulation of mRNA splicing, via spliceosome",-1.22459554616795,0.112871287128713,0.217912843505707
"bone resorption",1.27830139313876,0.113243761996161,0.218461681047112
"protein autoubiquitination",-1.24975670909497,0.113821138211382,0.219404637626143
"phospholipid catabolic process",1.2851594684581,0.115234375,0.221611449437112
"GO:1903052",-1.21531451273098,0.115151515151515,0.221611449437112
"regulation of DNA recombination",-1.21459355875807,0.115151515151515,0.221611449437112
"base-excision repair",-1.28564556451966,0.115463917525773,0.221880623515392
"negative regulation of smooth muscle cell proliferation",1.31863450228401,0.115913555992141,0.222571998598864
"macrophage migration",1.31435095489353,0.11623246492986,0.222666524076769
"striated muscle cell apoptotic process",1.31396492267116,0.11623246492986,0.222666524076769
"sensory perception of pain",1.26006719849904,0.11605415860735,0.222666524076769
"immune system development",1.17964942664608,0.116326530612245,0.22267451029871
"placenta blood vessel development",1.3141019596576,0.118126272912424,0.225945002319748
"response to steroid hormone",1.15590572742675,0.118421052631579,0.226334064327485
"response to pain",1.31041804074222,0.118852459016393,0.226983454883274
"lamellipodium assembly",-1.25642015757967,0.119096509240246,0.227274309235817
"cell differentiation in spinal cord",1.34229173485842,0.119191919191919,0.227281280860958
"nucleoside metabolic process",-1.30693754177644,0.119341563786008,0.227391579613802
"liposaccharide metabolic process",1.21936793232563,0.120331950207469,0.228926452122811
"cell recognition",1.21244522291617,0.120331950207469,0.228926452122811
"ganglioside metabolic process",1.3076405321563,0.120901639344262,0.229657485165443
"ephrin receptor signaling pathway",1.26315776666799,0.120857699805068,0.229657485165443
"epidermis development",1.16044827894172,0.121019108280255,0.2297044683603
"phosphatidic acid metabolic process",1.31818198507942,0.12133072407045,0.230119604534843
"B cell activation",1.17965452752862,0.122105263157895,0.23141142834132
"positive regulation of actin filament bundle assembly",1.26403340039712,0.12280701754386,0.232208383554306
"homologous recombination",-1.24934374450328,0.122736418511066,0.232208383554306
"long-term synaptic potentiation",1.22189551401511,0.122699386503067,0.232208383554306
"positive regulation of interleukin-6 production",1.26283279201004,0.123505976095618,0.233351870929706
"regulation of cilium assembly",1.20894984207288,0.123732251521298,0.233601209617573
"blood vessel remodeling",1.28520852090662,0.124248496993988,0.234283826769225
"small molecule catabolic process",-1.15013792716115,0.124282982791587,0.234283826769225
"regulatory T cell differentiation",-1.29074918729176,0.124489795918367,0.234495227748894
"positive regulation of fibroblast proliferation",1.27413705480657,0.125,0.2352773556231
"negative regulation of protein localization",-1.17653322294662,0.126953125,0.238772126518603
"protein localization to plasma membrane",1.14322130774151,0.127118644067797,0.238902034412695
"lipid export from cell",1.30064503722014,0.12770137524558,0.239815243732601
"myoblast differentiation",1.21301618832703,0.128,0.240193939393939
"Ras protein signal transduction",1.21234744265692,0.128309572301426,0.240592589394876
"ventricular cardiac muscle cell action potential",1.31650774777482,0.129292929292929,0.242202014275936
"vesicle docking involved in exocytosis",-1.29115348154916,0.129363449691992,0.242202014275936
"acetyl-CoA metabolic process",-1.29959596010752,0.12962962962963,0.242517063891686
"macrophage activation",1.22400362527745,0.13,0.242843137254902
"neurotransmitter secretion",1.193296627902,0.12992125984252,0.242843137254902
"phenol-containing compound metabolic process",1.22634245563458,0.130879345603272,0.244301536593297
"viral protein processing",1.31260693792483,0.131313131313131,0.244374625291229
"chondrocyte development",1.30530695064828,0.131313131313131,0.244374625291229
"regulation of dendritic spine morphogenesis",1.28928402368711,0.131212723658052,0.244374625291229
"regulation of lamellipodium assembly",-1.28361021918829,0.131212723658052,0.244374625291229
"osteoblast proliferation",1.31851365553683,0.132382892057026,0.245995816673109
"neuron maturation",1.26933947957511,0.132295719844358,0.245995816673109
"nucleoside phosphate catabolic process",-1.16738633643327,0.132553606237817,0.246128397789409
"ketone metabolic process",-1.16992566794284,0.1328125,0.246424391385768
"positive regulation of proteasomal ubiquitin-dependent protein catabolic process",-1.24245668506346,0.133466135458167,0.247451809528354
"response to peptide hormone",1.12469896621606,0.134361233480176,0.248925037644276
"chemokine production",1.24551098351191,0.134874759152216,0.249689669970133
"response to cadmium ion",-1.28535521749639,0.135728542914172,0.25070812885787
"regulation of vacuole organization",1.25599265478891,0.135658914728682,0.25070812885787
"regulation of small molecule metabolic process",1.13434023348525,0.135593220338983,0.25070812885787
"interstrand cross-link repair",-1.26312136411866,0.136178861788618,0.251352489307307
"regulation of type I interferon-mediated signaling pathway",-1.3051050156395,0.137176938369781,0.253006162577772
"response to food",1.31158795782908,0.137724550898204,0.253450009342385
"ventricular system development",1.28639102165081,0.137724550898204,0.253450009342385
"pigment granule organization",-1.27707148806542,0.137577002053388,0.253450009342385
"inclusion body assembly",-1.27418914850627,0.138132295719844,0.25363506041368
"ceramide biosynthetic process",1.24707646162369,0.138067061143984,0.25363506041368
"negative regulation of phosphorus metabolic process",-1.16947504443102,0.138,0.25363506041368
"amyloid precursor protein metabolic process",1.23473251716363,0.138339920948617,0.253828136436832
"response to platelet-derived growth factor",1.29002946499614,0.139344262295082,0.255006490309297
"regulation of membrane permeability",-1.21757446559778,0.139393939393939,0.255006490309297
"molting cycle",1.20151315820106,0.139112903225806,0.255006490309297
"GO:0006643",1.16037241873086,0.139344262295082,0.255006490309297
"hindbrain morphogenesis",1.27031434921073,0.140039447731755,0.255998311462405
"establishment or maintenance of bipolar cell polarity",1.24487546424641,0.140350877192982,0.256378409149718
"regulation of glycoprotein metabolic process",1.28591892953383,0.140900195694716,0.256724025328676
"endothelial cell chemotaxis",1.2842025286226,0.141393442622951,0.256724025328676
"negative regulation of hydrolase activity",1.28418948224389,0.141393442622951,0.256724025328676
"regulation of carbohydrate catabolic process",-1.27395455670356,0.141078838174274,0.256724025328676
"negative regulation of muscle cell apoptotic process",1.27108189794105,0.141153081510934,0.256724025328676
"protein destabilization",1.2508751456879,0.140655105973025,0.256724025328676
"negative regulation of protein ubiquitination",-1.22612706744717,0.141414141414141,0.256724025328676
"positive regulation of transmembrane transport",1.18002407524541,0.141472868217054,0.256724025328676
"regulation of response to cytokine stimulus",1.16889984145081,0.141104294478528,0.256724025328676
"regulation of cardiac muscle cell proliferation",1.27769726710272,0.142857142857143,0.259046224639197
"cartilage development involved in endochondral bone morphogenesis",1.27905175511211,0.143434343434343,0.259902610597563
"regulation of calcineurin-mediated signaling",1.28396632138241,0.14368932038835,0.260026331558942
"peroxisome organization",-1.2692207600513,0.143712574850299,0.260026331558942
"L-amino acid transport",-1.21581374516302,0.144016227180527,0.260288790812101
"peptide transport",1.15661014340429,0.144067796610169,0.260288790812101
"sulfur amino acid metabolic process",-1.28002877511601,0.144814090019569,0.261446429284602
"olfactory lobe development",1.27720621360643,0.145098039215686,0.261751249467916
"regulation of pH",1.20763902288296,0.14519427402863,0.261751249467916
"regulation of presynapse organization",1.27945954365897,0.145491803278689,0.262096870342772
"positive regulation of membrane permeability",-1.27686463872178,0.146292585170341,0.263156669184411
"regulation of T-helper cell differentiation",1.27448987327917,0.146292585170341,0.263156669184411
"negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",1.23547282961558,0.147001934235977,0.264240777287746
"regulation of protein binding",1.27268442615237,0.147286821705426,0.264560882787775
"mitophagy",-1.20898997242994,0.147410358565737,0.264590911715457
"regulation of actin filament organization",1.14228560380485,0.147609147609148,0.264755871562533
"DNA catabolic process",-1.26266984371359,0.147859922178988,0.265013767899677
"cytoskeleton-dependent cytokinesis",-1.17667249808365,0.148514851485149,0.265995146152359
"regulation of lamellipodium organization",-1.23809741763672,0.151020408163265,0.270287247847116
"positive regulation of glucose metabolic process",1.26800631933024,0.151277013752456,0.270355817507095
"positive regulation of leukocyte cell-cell adhesion",1.14866671945354,0.151260504201681,0.270355817507095
"regulation of cellular extravasation",1.27022219633714,0.151639344262295,0.270612864364341
"response to auditory stimulus",1.26467056080112,0.151639344262295,0.270612864364341
"modification of synaptic structure",-1.26710555715719,0.152263374485597,0.271530870122983
"potassium ion homeostasis",1.26351761445078,0.153535353535354,0.273602209141777
"response to growth hormone",1.23729164807868,0.154901960784314,0.275245449686331
"neuroepithelial cell differentiation",1.23604782559922,0.154901960784314,0.275245449686331
"tissue migration",1.19349701326305,0.154786150712831,0.275245449686331
"negative regulation of response to biotic stimulus",-1.19155272568108,0.154598825831703,0.275245449686331
"response to nicotine",1.25216002489071,0.155038759689922,0.275291044983468
"axonal transport",-1.20972818571876,0.155419222903885,0.275768922014989
"rescue of stalled cytosolic ribosome",-1.26976332024814,0.156186612576065,0.276141498466033
"response to nerve growth factor",-1.24081006616935,0.15605749486653,0.276141498466033
"adult locomotory behavior",1.20547063918021,0.156,0.276141498466033
"regulation of cellular response to insulin stimulus",-1.19508235866651,0.156186612576065,0.276141498466033
"cellular response to ionizing radiation",-1.19395100782031,0.156186612576065,0.276141498466033
"acyl-CoA metabolic process",-1.20226401433968,0.156555772994129,0.276435672440654
"glycerolipid biosynthetic process",1.14915031110632,0.156576200417537,0.276435672440654
"pyruvate metabolic process",-1.1951413554603,0.15748031496063,0.277833860511026
"negative regulation of endothelial cell proliferation",1.25604931385465,0.158316633266533,0.278912020342249
"positive regulation of cell division",1.20823586217492,0.158215010141988,0.278912020342249
"regulation of embryonic development",1.17835634968442,0.159274193548387,0.280399557511979
"regulation of behavior",1.22634857453776,0.159922928709056,0.281341686372394
"regulation of postsynaptic membrane neurotransmitter receptor levels",1.17800953764899,0.160243407707911,0.281705408724269
"glucan biosynthetic process",1.2485279952285,0.160469667318982,0.281903096417815
"regulation of natural killer cell mediated immunity",1.26561846298909,0.160896130346232,0.282251922710777
"clathrin-dependent endocytosis",1.21932457927792,0.16078431372549,0.282251922710777
"regulation of protein localization to membrane",1.14732441965319,0.161554192229039,0.283205756653453
"establishment of spindle orientation",-1.2411731758309,0.162324649298597,0.284355131762818
"cellular response to amyloid-beta",1.22849489512771,0.162745098039216,0.284890182221298
"positive regulation of cellular response to transforming growth factor beta stimulus",1.22999929163416,0.163636363636364,0.285969626915705
"regulation of lipid storage",1.22422022979232,0.163672654690619,0.285969626915705
"regulation of plasma lipoprotein particle levels",1.21893173973574,0.16370808678501,0.285969626915705
"spindle localization",-1.21610822210135,0.164271047227926,0.286750799142757
"regulation of macroautophagy",-1.13979135414606,0.164705882352941,0.287307373653687
"p38MAPK cascade",1.22818806057434,0.16504854368932,0.28770249311643
"organelle fusion",-1.14774095138977,0.165692007797271,0.288621029053333
"actin nucleation",-1.23942391300367,0.16597510373444,0.288910985207454
"response to amine",1.2269427921392,0.166666666666667,0.289098972922502
"regulation of B cell mediated immunity",1.22685691917917,0.166666666666667,0.289098972922502
"hair cell differentiation",1.21774680827712,0.166666666666667,0.289098972922502
"regulation of Ras protein signal transduction",1.21561122834618,0.166666666666667,0.289098972922502
"lymphocyte activation involved in immune response",1.15379204350802,0.166666666666667,0.289098972922502
"regulation of cytokinesis",-1.20345907799806,0.167641325536062,0.290382911435543
"neural precursor cell proliferation",1.16067353406887,0.167630057803468,0.290382911435543
"T cell apoptotic process",-1.23624756900145,0.16969696969697,0.293533096326392
"catechol-containing compound metabolic process",1.22183760847904,0.169625246548323,0.293533096326392
"regulation of receptor internalization",1.21916144121503,0.170923379174853,0.295242127068417
"positive regulation of D-glucose transmembrane transport",1.21655437446744,0.170923379174853,0.295242127068417
"positive regulation of receptor signaling pathway via STAT",1.24372670597482,0.171079429735234,0.295305747354826
"cell-cell recognition",-1.23432299532533,0.171717171717172,0.295788201907812
"inflammasome-mediated signaling pathway",1.22014303338385,0.171539961013645,0.295788201907812
"cerebellar cortex morphogenesis",1.21718640055982,0.171656686626747,0.295788201907812
"cardiac muscle cell membrane repolarization",1.21705553533326,0.172549019607843,0.296808278867102
"positive T cell selection",1.21512200589114,0.172549019607843,0.296808278867102
"intracellular protein transmembrane transport",-1.23004008980155,0.172764227642276,0.296972235856987
"exploration behavior",1.21440063127526,0.173652694610778,0.29829245807968
"carbohydrate derivative catabolic process",1.13715036350258,0.174004192872117,0.298689110009865
"regulation of DNA-templated transcription elongation",-1.18136790538223,0.174168297455969,0.298763762325786
"constitutive heterochromatin formation",1.21278888719037,0.174757281553398,0.299566634192226
"integrated stress response signaling",-1.22157617664563,0.175869120654397,0.301264046930111
"regulation of fibroblast migration",1.2323696961042,0.176699029126214,0.302476499755101
"maternal placenta development",-1.22945718307716,0.176938369781312,0.302677031732258
"regulation of membrane potential",1.10249796653581,0.177350427350427,0.303172538679785
"protein export from nucleus",-1.21022155743833,0.177914110429448,0.303863542384562
"regulation of alpha-beta T cell activation",1.18947589210191,0.178,0.303863542384562
"peripheral nervous system axon ensheathment",1.23160873271599,0.17827868852459,0.304129691098767
"response to epidermal growth factor",1.19234222675886,0.179337231968811,0.305262152162354
"negative regulation of establishment of protein localization",-1.1671121877741,0.179337231968811,0.305262152162354
"negative regulation of secretion",1.14763633341851,0.179435483870968,0.305262152162354
"regulation of RNA splicing",-1.1284060431881,0.179337231968811,0.305262152162354
"mast cell activation",1.21031815660917,0.179883945841393,0.305815054117453
"GO:0046467",1.14692532320593,0.18019801980198,0.306138885493488
"positive regulation of binding",1.20403796590368,0.180746561886051,0.306860338445338
"response to organophosphorus",1.16690289290725,0.182178217821782,0.309079072290791
"negative regulation of Notch signaling pathway",1.2021057657652,0.182711198428291,0.309664152938877
"regulation of protein secretion",1.12277207769404,0.182773109243697,0.309664152938877
"nucleotide transport",-1.1994231305188,0.183299389002037,0.310131548195386
"response to dsRNA",-1.19733766350901,0.183299389002037,0.310131548195386
"regulation of inflammasome-mediated signaling pathway",1.20299151682373,0.183953033268102,0.311025026215077
"positive regulation of dendritic spine development",1.20061542943782,0.18467583497053,0.311715526957968
"positive regulation of hormone secretion",1.14150825453635,0.184738955823293,0.311715526957968
"positive regulation of proteolysis",-1.12881097046813,0.18467583497053,0.311715526957968
"intra-Golgi vesicle-mediated transport",-1.21144201350609,0.18562874251497,0.313003672709041
"positive regulation of response to endoplasmic reticulum stress",-1.23253738920012,0.187242798353909,0.315510484029003
"positive regulation of mononuclear cell migration",1.19628425251021,0.187376725838264,0.315521515908485
"regulation of heart growth",1.19864236741382,0.188235294117647,0.316751918158568
"mitochondrial outer membrane permeabilization",-1.21719350503739,0.188866799204771,0.317383352530678
"regulation of neuron migration",1.1814124518266,0.188866799204771,0.317383352530678
"monosaccharide biosynthetic process",-1.1886067273467,0.19,0.318963751192588
"response to metal ion",1.10938064059663,0.190064794816415,0.318963751192588
"lymphocyte apoptotic process",-1.17526010903624,0.190965092402464,0.320257639729792
"apical junction assembly",1.18964029639638,0.192982456140351,0.323421883531562
"positive regulation of lamellipodium organization",-1.2096881755922,0.193293885601578,0.323724783390878
"ventral spinal cord development",1.20847397850633,0.193482688391039,0.323820960374996
"regulation of muscle organ development",1.18322823416911,0.193612774451098,0.323820960374996
"regulation of signal transduction by p53 class mediator",-1.14867528626166,0.19438877755511,0.324899461541166
"regulation of miRNA metabolic process",1.16435899389403,0.196,0.327371544167229
"skin development",1.12004956416317,0.19620253164557,0.32748899655396
"regulation of stem cell differentiation",1.17209032803952,0.196787148594378,0.328243614187389
"neurotransmitter reuptake",1.21220299770024,0.198770491803279,0.330944440881592
"regulation of myeloid leukocyte mediated immunity",-1.1909547673951,0.198807157057654,0.330944440881592
"regulation of cardiac muscle contraction",1.16833277612006,0.198795180722892,0.330944440881592
"regulation of isotype switching",1.19285739702814,0.2,0.33248322147651
"T-helper 1 type immune response",-1.17923657998669,0.2,0.33248322147651
"protein-containing complex remodeling",1.20819963302801,0.200819672131148,0.333621950280921
"epigenetic programming of gene expression",1.1995274376154,0.20162932790224,0.334742523601776
"dopamine metabolic process",1.18442398213058,0.201960784313725,0.334908969210174
"sterol metabolic process",1.1403141074001,0.202,0.334908969210174
"response to amyloid-beta",1.17791176568725,0.203155818540434,0.33659997493288
"positive regulation of double-strand break repair via homologous recombination",-1.1849384332457,0.204771371769384,0.339049925048639
"G protein-coupled dopamine receptor signaling pathway",1.19871414912438,0.205702647657841,0.34036436756745
"phospholipid transport",1.13450790119518,0.206477732793522,0.341418787803441
"membrane repolarization during action potential",1.20490817285065,0.206967213114754,0.341771857923497
"regulation of macrophage migration",1.20450404453352,0.206967213114754,0.341771857923497
"defense response to bacterium",1.1314465226479,0.207364341085271,0.342199515568432
"myotube cell development",1.17957979086428,0.207843137254902,0.342305486024197
"negative regulation of leukocyte proliferation",1.17539804639918,0.207766990291262,0.342305486024197
"positive regulation of protein catabolic process",-1.10366522197125,0.207843137254902,0.342305486024197
"response to light stimulus",1.08700973768518,0.208067940552017,0.342448032390263
"receptor localization to synapse",1.18043193930998,0.208251473477407,0.342522509829705
"membrane depolarization during action potential",1.19387648166931,0.209775967413442,0.343598279927868
"positive regulation of nucleotide metabolic process",-1.18968063487153,0.209393346379648,0.343598279927868
"positive regulation of RNA splicing",-1.18488615887673,0.209580838323353,0.343598279927868
"B cell activation involved in immune response",1.18467072015746,0.209803921568627,0.343598279927868
"response to UV",-1.12825425291136,0.209876543209877,0.343598279927868
"negative regulation of catalytic activity",-1.12569635382474,0.209580838323353,0.343598279927868
"regulation of microtubule-based process",-1.09686376892415,0.209433962264151,0.343598279927868
"regulation of organ growth",1.1610959558215,0.211155378486056,0.345463588183593
"regulation of T cell migration",1.17212914319653,0.211576846307385,0.345924652345474
"inflammatory response to antigenic stimulus",1.19044162557552,0.212062256809339,0.346489584509717
"chromosome organization involved in meiotic cell cycle",-1.17446043886017,0.213414634146341,0.348469379552068
"molting cycle process",1.15054857179844,0.213849287169043,0.348949067402977
"embryonic placenta development",1.15721246368384,0.214,0.348965108624095
"regulation of actin filament-based movement",1.16940237982373,0.214145383104126,0.348972443387447
"positive regulation of JNK cascade",1.1423352167089,0.214723926380368,0.349455430778037
"regulation of ketone metabolic process",1.11768176834013,0.214711729622266,0.349455430778037
"amyloid precursor protein catabolic process",1.17330407466353,0.214971209213052,0.349628158385246
"epiboly",1.18611672994246,0.215533980582524,0.350313431694825
"T cell activation involved in immune response",1.13919768530347,0.217131474103586,0.352678466462021
"phospholipid metabolic process",1.0828242813954,0.217484008528785,0.353019586583093
"lung epithelium development",1.15654017403153,0.218436873747495,0.354334077454188
"positive regulation of Rho protein signal transduction",1.19491953940957,0.219262295081967,0.355226854495844
"apoptotic process involved in development",1.18181661396324,0.219417475728155,0.355226854495844
"negative regulation of T cell proliferation",1.16679889629482,0.219417475728155,0.355226854495844
"regulation of postsynapse assembly",1.17354980288927,0.219607843137255,0.355302826551914
"regulation of mitochondrial membrane permeability involved in apoptotic process",-1.17932896791803,0.220440881763527,0.35618529949658
"mitochondrial fission",-1.1772992887232,0.220440881763527,0.35618529949658
"positive regulation of protein-containing complex disassembly",-1.18048642974501,0.221095334685598,0.356841347042587
"endoplasmic reticulum to cytosol transport",-1.17137345829918,0.221135029354207,0.356841347042587
"response to starvation",-1.10044209870325,0.221590909090909,0.357344193892045
"microtubule organizing center organization",-1.11830879118486,0.222664015904573,0.358841097850115
"muscle cell apoptotic process",1.1517211273793,0.223091976516634,0.359297025898376
"regulation of osteoclast differentiation",1.16232992926176,0.223529411764706,0.359571765559789
"fertilization",-1.12402340570572,0.223552894211577,0.359571765559789
"protein localization to endoplasmic reticulum",1.17405787399694,0.224032586558045,0.360109485336974
"cellular response to starvation",-1.10505888382152,0.225490196078431,0.362217390198622
"regulation of spindle organization",-1.16441803407439,0.227642276422764,0.365437406804399
"amyloid fibril formation",1.16413127046729,0.228282828282828,0.366228345632491
"fibroblast proliferation",1.15219558272773,0.228915662650602,0.366965875390545
"positive regulation of peptide secretion",1.13239053918948,0.229038854805726,0.366965875390545
"anterograde axonal transport",-1.16247869026962,0.229674796747967,0.367746911147198
"negative regulation of transmembrane transport",-1.15177413681743,0.230019493177388,0.368060907364593
"response to amino acid starvation",-1.15455772198003,0.230769230769231,0.369022197944083
"cellular response to oxygen levels",1.10861052053368,0.231075697211155,0.369273872252924
"regulation of cell projection assembly",1.09129657943027,0.231732776617954,0.370085162915972
"amyloid-beta formation",1.15128114512779,0.231968810916179,0.370223417937742
"protein polymerization",-1.08122838887638,0.232645403377111,0.371064175251193
"deoxyribonucleotide catabolic process",-1.16716502153684,0.233463035019455,0.372128660066403
"negative regulation of JNK cascade",-1.14654614312373,0.234086242299795,0.372882072139287
"epidermal cell differentiation",1.10560019038936,0.234468937875752,0.37325164467753
"energy homeostasis",1.14923977425959,0.234939759036145,0.373760939712608
"fatty-acyl-CoA metabolic process",-1.1631074556439,0.235294117647059,0.374084421958771
"positive regulation of neuron differentiation",1.15502441178156,0.235867446393762,0.374755397509525
"somatic stem cell population maintenance",1.16505325784136,0.236686390532544,0.375019394297326
"amine biosynthetic process",-1.15731649986975,0.23679060665362,0.375019394297326
"protein O-linked glycosylation via N-acetyl-galactosamine",1.15446569351461,0.236363636363636,0.375019394297326
"inner ear auditory receptor cell differentiation",1.139105158789,0.236580516898608,0.375019394297326
"positive regulation of alpha-beta T cell differentiation",1.13482459433575,0.236472945891784,0.375019394297326
"regulation of CD4-positive, alpha-beta T cell activation",1.14873303994463,0.237254901960784,0.37551462757627
"presynaptic modulation of chemical synaptic transmission",1.16939116833325,0.237704918032787,0.375986642380085
"protein localization to extracellular region",1.06766930139224,0.239406779661017,0.378436881442463
"positive regulation of leukocyte mediated immunity",1.12022322817655,0.24,0.379132653061225
"DNA damage tolerance",-1.14114733077679,0.240246406570842,0.379280018531533
"positive regulation of monoatomic ion transmembrane transport",1.11903104948564,0.241308793456033,0.380714574134136
"positive regulation of lymphocyte migration",1.16086461582799,0.242362525458248,0.381647791201578
"amyloid-beta metabolic process",1.15092782803601,0.242248062015504,0.381647791201578
"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",-1.12402119890568,0.242299794661191,0.381647791201578
"regulation of adaptive immune response",1.09823359168005,0.242544731610338,0.381692058576116
"positive regulation of phagocytosis",1.14893361550201,0.242718446601942,0.381722915703498
"negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway",-1.15064946212408,0.243190661478599,0.382222886092951
"acyl-CoA biosynthetic process",-1.15493519552033,0.24390243902439,0.383098504415608
"negative regulation of cell junction assembly",1.15572983148401,0.244488977955912,0.383533374538818
"multi-multicellular organism process",1.09988841871864,0.244488977955912,0.383533374538818
"actin filament organization",1.05781500757712,0.246119733924612,0.385847203121053
"positive regulation of muscle contraction",1.13155320484334,0.246520874751491,0.38623162982887
"positive regulation of reactive oxygen species metabolic process",-1.13113577119124,0.246887966804979,0.386562259023978
"respiratory gaseous exchange by respiratory system",1.13884694822681,0.248554913294798,0.388926418339364
"carboxylic acid transmembrane transport",-1.11089957054481,0.25,0.390940656565657
"microtubule organizing center localization",1.15304528025586,0.25050916496945,0.391489717116295
"regulation of long-term synaptic potentiation",1.13839211882425,0.25147347740668,0.392748930350785
"positive regulation of MAP kinase activity",1.15775846612711,0.252049180327869,0.393400012395798
"homologous chromosome segregation",-1.15071995799483,0.253061224489796,0.394730889837043
"metencephalon development",1.107698713142,0.253465346534653,0.395040578256228
"glycerophospholipid biosynthetic process",1.08645171294588,0.253578732106339,0.395040578256228
"extracellular transport",1.13610608946501,0.253875968992248,0.395255044119295
"regulation of ubiquitin-dependent protein catabolic process",-1.0948629620572,0.254368932038835,0.395773771771479
"cytokine production involved in inflammatory response",1.13994573154207,0.25531914893617,0.397002844893216
"positive regulation of calcium ion transmembrane transport",1.10953327150674,0.258382642998028,0.401514307845743
"pyrimidine-containing compound catabolic process",-1.13569655417204,0.25875486381323,0.40184062549553
"catecholamine transport",1.13139879975054,0.259332023575639,0.402484600499284
"positive regulation of inflammatory response",1.09868702127831,0.260692464358452,0.404089633426712
"sphingolipid biosynthetic process",1.09812990851811,0.260692464358452,0.404089633426712
"glycosphingolipid metabolic process",1.11679365381581,0.262230919765166,0.40622013024285
"positive regulation of phosphorus metabolic process",1.07440144840641,0.263157894736842,0.407401315789474
"regulation of glycolytic process",-1.1256406048045,0.264646464646465,0.409449901892125
"regulation of cytoplasmic translation",-1.12323212811998,0.265432098765432,0.410409056580509
"T cell lineage commitment",1.1354965368038,0.266393442622951,0.411547248182762
"activation of protein kinase activity",-1.12851105385346,0.266533066132265,0.411547248182762
"maternal process involved in female pregnancy",1.123744154455,0.266666666666667,0.411547248182762
"negative regulation of innate immune response",-1.11212388972191,0.266932270916335,0.411673308158793
"regulation of protein localization to nucleus",-1.09536921922261,0.267080745341615,0.411673308158793
"miRNA metabolic process",1.10159178090027,0.267326732673267,0.411796216935126
"amyloid-beta clearance",1.128739324019,0.268686868686869,0.413634166399859
"negative regulation of reproductive process",-1.14124426517605,0.269387755102041,0.414455571048295
"glycerolipid metabolic process",1.04729509320038,0.269807280513919,0.414843348127236
"response to glucagon",1.1367526332866,0.270491803278689,0.415637839157141
"positive regulation of smooth muscle cell proliferation",1.11653490034168,0.270916334661355,0.415774325251658
"vesicle organization",-1.05633563785442,0.270871985157699,0.415774325251658
"synaptic vesicle localization",1.11574961425199,0.271287128712871,0.416085583790577
"regulation of JNK cascade",1.1045164907715,0.272015655577299,0.416944788901591
"negative regulation of adaptive immune response",1.10654914967867,0.272904483430799,0.418048488223927
"positive regulation of exocytosis",-1.09874566662377,0.273084479371316,0.418065670829883
