"go_description","NES","pval","padj"
"regulation of defense response to virus by host",-0.963972219391934,0.504310344827586,0.667572413793104
"negative regulation of hormone secretion",0.9612223852457,0.505703422053232,0.668703193146575
"microtubule organizing center localization",0.959245608693411,0.505597014925373,0.668703193146575
"non-proteinogenic amino acid metabolic process",-0.990901953157241,0.506302521008403,0.668782787196837
"peptidyl-serine modification",-0.975135974765022,0.506302521008403,0.668782787196837
"sperm flagellum assembly",0.971495847429902,0.506796116504854,0.669078702747366
"carboxylic acid transmembrane transport",0.970641967787684,0.508833922261484,0.671055151462807
"porphyrin-containing compound metabolic process",0.96937215758359,0.50873786407767,0.671055151462807
"skeletal muscle tissue regeneration",0.96989472772868,0.509541984732824,0.671632079716872
"epidermis development",0.979086100023795,0.511475409836066,0.673465234595817
"regulation of embryonic development",-0.978012205859631,0.51131221719457,0.673465234595817
"negative regulation of apoptotic signaling pathway",0.979334708489364,0.514237855946399,0.676743562279407
"postsynapse assembly",-0.961875100471509,0.51528384279476,0.677401746724891
"cerebellar Purkinje cell layer development",-0.960839521851836,0.515217391304348,0.677401746724891
"extrinsic apoptotic signaling pathway via death domain receptors",0.968880140332558,0.515828677839851,0.67775901450424
"granulocyte differentiation",0.956410784755005,0.516791044776119,0.678305326882247
"ferroptosis",0.94518873033402,0.516605166051661,0.678305326882247
"circadian rhythm",0.976482962359124,0.517182130584192,0.678441995601912
"positive regulation of D-glucose transmembrane transport",0.956230790595779,0.517441860465116,0.678441995601912
"neuroblast proliferation",-0.975848706076571,0.518987341772152,0.678707224334601
"chemical synaptic transmission, postsynaptic",0.964208675316844,0.518918918918919,0.678707224334601
"regulation of alcohol biosynthetic process",0.959252630847154,0.518375241779497,0.678707224334601
"regulation of autophagy of mitochondrion",0.953426403737191,0.519011406844107,0.678707224334601
"innervation",0.947841796932424,0.518450184501845,0.678707224334601
"glial cell development",0.966823313484639,0.519298245614035,0.678724721229086
"protein K11-linked ubiquitination",0.96049115345863,0.520076481835564,0.679384119955721
"isoprenoid metabolic process",-0.977804276409416,0.520971302428256,0.679837419887977
"adult behavior",0.971546318606906,0.520905923344948,0.679837419887977
"positive regulation of erythrocyte differentiation",0.956484809284735,0.52165725047081,0.680374826940909
"negative regulation of secretion",0.962657824748983,0.521968365553603,0.680423047953804
"regulation of glycogen metabolic process",0.955856585675892,0.523540489642185,0.682114170756904
"negative regulation of cell-matrix adhesion",0.945387448215686,0.523985239852399,0.682335448747982
"negative regulation of signal transduction in absence of ligand",0.948656554757676,0.524770642201835,0.682999860485031
"regulation of multicellular organism growth",0.95789820002318,0.525096525096525,0.683065815141287
"photoreceptor cell development",-0.951171661410987,0.526748971193416,0.684856441331617
"negative regulation of ERBB signaling pathway",0.962829056147824,0.527881040892193,0.685027940575167
"neural nucleus development",0.961557359073489,0.527619047619048,0.685027940575167
"keratinocyte proliferation",0.957082486156988,0.528155339805825,0.685027940575167
"response to auditory stimulus",-0.953751936357351,0.528260869565217,0.685027940575167
"GPI anchor metabolic process",-0.952724347914034,0.528260869565217,0.685027940575167
"detection of light stimulus",0.950871839598352,0.529636711281071,0.686095155219007
"macrophage chemotaxis",0.940851433525455,0.529520295202952,0.686095155219007
"cilium organization",0.975616375514383,0.529968454258675,0.686166772806485
"response to antibiotic",0.958685551309905,0.530841121495327,0.686491791577445
"polyol metabolic process",0.952214688794225,0.530499075785582,0.686491791577445
"positive regulation of glial cell differentiation",-0.945658006460295,0.531049250535332,0.686491791577445
"male sex differentiation",-0.972114414749982,0.531615925058548,0.686509222682266
"diterpenoid metabolic process",-0.963002836968044,0.531512605042017,0.686509222682266
"development of primary female sexual characteristics",0.950208006034439,0.533928571428571,0.689137136914048
"regulation of stem cell differentiation",0.952476328193243,0.536178107606679,0.690962649574132
"embryonic digit morphogenesis",0.951076141880589,0.535645472061657,0.690962649574132
"synaptic transmission, GABAergic",0.939505952142043,0.536121673003802,0.690962649574132
"neutrophil mediated immunity",0.940664272221932,0.537614678899083,0.692454402193836
"T cell proliferation",0.962927589655412,0.539130434782609,0.693327325974318
"regulation of mitochondrial membrane permeability involved in apoptotic process",0.947322157632471,0.538910505836576,0.693327325974318
"maintenance of protein localization in organelle",0.946453873881847,0.538910505836576,0.693327325974318
"natural killer cell mediated immunity",-0.963916796081613,0.539915966386555,0.693618751848565
"negative regulation of cell-substrate adhesion",0.943707981886672,0.539772727272727,0.693618751848565
"negative regulation of leukocyte cell-cell adhesion",0.966543443702111,0.541012216404887,0.694667522564371
"ribosome disassembly",0.946018285603555,0.541747572815534,0.695252055702252
"cellular response to unfolded protein",0.949641956861937,0.543057996485061,0.696573616163268
"vascular transport",0.950485614617527,0.543438077634011,0.696701089198148
"phosphatidylinositol metabolic process",0.960135882517289,0.544041450777202,0.696754840469048
"stem cell development",0.94863360665738,0.543956043956044,0.696754840469048
"regeneration",0.969209563863465,0.544658493870403,0.697185343881557
"positive regulation of intracellular protein transport",-0.961255263918177,0.546840958605665,0.698178631306203
"negative regulation of fat cell differentiation",0.945402043618323,0.546666666666667,0.698178631306203
"T cell migration",0.937309368862672,0.546332046332046,0.698178631306203
"regulation of macrophage migration",0.937185869563348,0.546788990825688,0.698178631306203
"endothelial cell chemotaxis",0.936958223119397,0.546788990825688,0.698178631306203
"mesoderm morphogenesis",-0.957753361965866,0.549568965517241,0.700580468625472
"monocyte differentiation",0.945433162288,0.549429657794677,0.700580468625472
"positive regulation of receptor-mediated endocytosis",0.941446553379908,0.549514563106796,0.700580468625472
"negative regulation of peptide secretion",-0.935365568975148,0.549893842887473,0.700634762857654
"bone morphogenesis",0.953653326711572,0.550621669626998,0.70120214674921
"long-chain fatty acid transport",0.942846500851818,0.551456310679612,0.701904904157331
"negative regulation of hemopoiesis",0.954305764983347,0.551845342706503,0.70204005156204
"activation of protein kinase activity",0.936754155592159,0.552529182879377,0.702549913886585
"positive regulation of interleukin-6 production",-0.948422536437198,0.553145336225597,0.702773127732234
"regulation of inflammatory response to antigenic stimulus",0.943012686095585,0.553271028037383,0.702773127732234
"zinc ion transport",-0.931864549399611,0.553648068669528,0.702892330658705
"regulation of membrane lipid distribution",-0.949988832699949,0.555555555555556,0.704953419677346
"vesicle cytoskeletal trafficking",0.942696762723166,0.557874762808349,0.707534573985857
"regulation of nervous system development",0.966823742853646,0.561996779388084,0.71239836896896
"positive regulation of nervous system development",0.96270808567589,0.565,0.715053703289326
"biological process involved in symbiotic interaction",0.951737069715326,0.565436241610738,0.715053703289326
"diol metabolic process",0.937584383622935,0.564971751412429,0.715053703289326
"negative regulation of fatty acid metabolic process",0.935482234154211,0.566854990583804,0.715053703289326
"visual behavior",0.930749694593297,0.566731141199226,0.715053703289326
"catecholamine transport",-0.930557666817258,0.566735112936345,0.715053703289326
"positive regulation of T cell proliferation",0.929491020891755,0.566037735849057,0.715053703289326
"pteridine-containing compound metabolic process",-0.928733270726248,0.564755838641189,0.715053703289326
"fear response",0.92832870850634,0.566147859922179,0.715053703289326
"regulation of lysosomal lumen pH",0.919569518457363,0.56697247706422,0.715053703289326
"amino acid catabolic process",0.937282163941543,0.568306010928962,0.716371518093287
"regulation of long-term synaptic potentiation",0.933314675911635,0.568932038834951,0.716796609334188
"regulated exocytosis",0.955678718997066,0.569230769230769,0.716809116809117
"regulation of intracellular steroid hormone receptor signaling pathway",-0.948981439937137,0.572043010752688,0.719471739493194
"lymphocyte migration",0.937187817932226,0.572232645403377,0.719471739493194
"positive regulation of cell morphogenesis",0.928742547283385,0.572243346007605,0.719471739493194
"regulation of lamellipodium assembly",0.928070148140373,0.572504708097928,0.719471739493194
"retinoic acid receptor signaling pathway",0.934620408547612,0.574387947269303,0.721108186708351
"viral protein processing",0.925812554759681,0.574144486692015,0.721108186708351
"leukocyte chemotaxis",0.952453689154258,0.574912891986063,0.721402324524473
"fatty acid transport",0.936220651289512,0.576208178438662,0.722662303630499
"neuron maturation",0.923954318238418,0.579150579150579,0.725985725985726
"epithelial cell morphogenesis",0.920249440634691,0.579847908745247,0.726492937660628
"cortical actin cytoskeleton organization",-0.919275739855836,0.581108829568789,0.727705406150219
"neuromuscular process controlling balance",-0.934259345018734,0.583162217659138,0.729908534659596
"positive regulation of smoothened signaling pathway",-0.918082022172563,0.583864118895966,0.730418721320457
"oligosaccharide metabolic process",0.911248557973153,0.584291187739464,0.730584749606725
"neural precursor cell proliferation",-0.954316911572826,0.585034013605442,0.731145227476691
"establishment of protein localization to organelle",0.957216292416752,0.5859375,0.731187892001201
"myeloid leukocyte migration",0.941281455568531,0.585664335664336,0.731187892001201
"midbrain development",0.928025672070426,0.585951940850277,0.731187892001201
"positive regulation of gliogenesis",-0.935399201678354,0.589583333333333,0.735349664991625
"amyloid fibril formation",0.911931393250084,0.591254752851711,0.737063936000978
"regulation of immune effector process",0.952633667500568,0.594370860927152,0.740086112717692
"central nervous system neuron differentiation",0.945765818343036,0.594871794871795,0.740086112717692
"reactive nitrogen species metabolic process",0.929111683829728,0.594795539033457,0.740086112717692
"neuroepithelial cell differentiation",-0.909475357143516,0.59447983014862,0.740086112717692
"negative regulation of carbohydrate metabolic process",0.908561839201982,0.596116504854369,0.741263108741755
"anatomical structure maturation",-0.964137443251883,0.597590361445783,0.741481657695138
"pattern specification process",-0.957657541221249,0.597333333333333,0.741481657695138
"positive regulation of cell development",0.954132636761815,0.597110754414125,0.741481657695138
"protein acylation",-0.932246554892538,0.596638655462185,0.741481657695138
"response to pain",0.902438074529551,0.597785977859779,0.741481657695138
"autonomic nervous system development",0.917397382796066,0.598837209302326,0.742414562182004
"positive regulation of exocytosis",0.916734072621678,0.602996254681648,0.746481956344987
"positive regulation of nervous system process",-0.906395199033106,0.603004291845494,0.746481956344987
"positive regulation of Rho protein signal transduction",0.900706325134178,0.603321033210332,0.746481956344987
"dopaminergic neuron differentiation",0.897002468712939,0.603321033210332,0.746481956344987
"inner ear receptor cell stereocilium organization",0.916815973260718,0.604519774011299,0.747592465917312
"T cell differentiation",-0.957232041899082,0.605527638190955,0.748465935253959
"central nervous system neuron development",0.920347033121346,0.606284658040665,0.748655980724842
"negative regulation of intracellular protein transport",0.918025719095385,0.606118546845124,0.748655980724842
"oligodendrocyte development",-0.91079797130783,0.607758620689655,0.74973006786865
"regulation of microtubule depolymerization",0.90966090197566,0.607476635514019,0.74973006786865
"regulation of cellular extravasation",0.893109211983882,0.608856088560886,0.750710785796383
"positive regulation of apoptotic signaling pathway",-0.934723021089054,0.60958904109589,0.751188059252575
"glutamate receptor signaling pathway",0.905933718620284,0.609848484848485,0.751188059252575
"regulation of protein stability",0.949075533090555,0.610305958132045,0.751378664724075
"organic acid transport",0.947388723947855,0.611666666666667,0.752080538180183
"alpha-beta T cell activation",0.931914640045554,0.611785095320624,0.752080538180183
"cellular response to fatty acid",-0.897890480428739,0.611587982832618,0.752080538180183
"regulation of postsynapse organization",0.929415326056503,0.612173913043478,0.752185966422729
"fatty-acyl-CoA metabolic process",-0.90412126293864,0.613168724279835,0.753035513934959
"endochondral bone morphogenesis",0.915112454281644,0.613899613899614,0.753560258011297
"response to amyloid-beta",0.906269925172197,0.614643545279383,0.754100484124286
"negative regulation of myeloid cell differentiation",0.916476575057662,0.615384615384615,0.754264007597341
"neuropeptide signaling pathway",0.905967450739056,0.615238095238095,0.754264007597341
"receptor localization to synapse",0.914467184371377,0.617100371747212,0.755475811064611
"pigment granule organization",0.91035069400296,0.617590822179732,0.755475811064611
"respiratory system process",0.903240642387898,0.61747572815534,0.755475811064611
"nucleotide-sugar biosynthetic process",-0.892235158245588,0.617391304347826,0.755475811064611
"interleukin-2 production",0.896973951199825,0.61849710982659,0.755839402555192
"regulation of phospholipid metabolic process",0.888967537609178,0.618348623853211,0.755839402555192
"cellular response to topologically incorrect protein",0.924770637279768,0.620141342756184,0.757475793661835
"metallo-sulfur cluster assembly",0.887097169793471,0.623853211009174,0.761260407927616
"catecholamine secretion",0.886569395453035,0.623853211009174,0.761260407927616
"sphingolipid metabolic process",0.931727927384024,0.627177700348432,0.764198254619634
"anoikis",0.90199574555133,0.627118644067797,0.764198254619634
"positive regulation of substrate adhesion-dependent cell spreading",0.898004733450217,0.627184466019417,0.764198254619634
"cytoplasmic pattern recognition receptor signaling pathway",-0.933569716594412,0.628504672897196,0.765055712668387
"embryonic cranial skeleton morphogenesis",-0.900826333556317,0.628336755646817,0.765055712668387
"negative regulation of neuron differentiation",0.891099508837217,0.629277566539924,0.765621039290241
"synaptic vesicle transport",0.890643343523484,0.630268199233716,0.766450597990242
"positive regulation of cytokine production involved in immune response",-0.925057024044036,0.632352941176471,0.767898504456522
"host-mediated perturbation of viral process",0.898308079095369,0.632075471698113,0.767898504456522
"response to fungus",-0.887198541267096,0.632696390658174,0.767898504456522
"neurotransmitter receptor localization to postsynaptic specialization membrane",-0.887033446006177,0.632696390658174,0.767898504456522
"alpha-beta T cell differentiation",0.92764895287008,0.633507853403141,0.768507571919158
"spermatid differentiation",-0.937409216965298,0.634660421545667,0.769529636676281
"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.940881576743952,0.636515912897823,0.769898877101557
"respiratory gaseous exchange by respiratory system",0.89798607300998,0.635838150289017,0.769898877101557
"hindbrain morphogenesis",-0.896790926990151,0.635610766045549,0.769898877101557
"regulation of morphogenesis of a branching structure",0.891349096450216,0.636186770428016,0.769898877101557
"regulation of Ras protein signal transduction",0.89109452003694,0.636363636363636,0.769898877101557
"GO:0043433",0.889511011344278,0.637931034482759,0.771234694391723
"mammary gland development",0.921796945299047,0.63986013986014,0.772814047266602
"protein localization to mitochondrion",0.896204554013407,0.639622641509434,0.772814047266602
"regulation of neural precursor cell proliferation",0.902529861368446,0.640595903165736,0.773326377265251
"cellular response to alcohol",0.905511871635478,0.641165755919854,0.773638019539659
"L-amino acid transport",-0.905931945426975,0.641791044776119,0.77401621629462
"hippo signaling",0.898158488709368,0.644486692015209,0.776889737533632
"intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress",-0.910384596469558,0.644957983193277,0.777080443828017
"response to acetylcholine",0.892894958431331,0.646271510516252,0.778285244590654
"developmental growth involved in morphogenesis",0.939005745300137,0.647863247863248,0.77957304295729
"inflammasome-mediated signaling pathway",0.881202723709748,0.647969052224371,0.77957304295729
"cell redox homeostasis",-0.902902180790345,0.648870636550308,0.780125177029558
"aldehyde metabolic process",0.893160996959058,0.649056603773585,0.780125177029558
"response to platelet-derived growth factor",0.869911092132952,0.64954128440367,0.780329848930256
"cellular response to type II interferon",0.906688013574174,0.652014652014652,0.782922286550734
"collagen catabolic process",0.862155692075241,0.653136531365314,0.783890169656049
"cellular process involved in reproduction in multicellular organism",-0.940015637323946,0.653846153846154,0.784231622076479
"reproductive behavior",-0.880536576980152,0.654320987654321,0.784231622076479
"negative regulation of myeloid leukocyte differentiation",0.872240130620331,0.654368932038835,0.784231622076479
"intrinsic apoptotic signaling pathway",-0.941748887877406,0.656488549618321,0.786392171888355
"regulation of programmed necrotic cell death",-0.869633428140005,0.658695652173913,0.788655382872963
"negative regulation of cell development",0.931195037091919,0.65989847715736,0.789333985688949
"cell volume homeostasis",-0.873154673326921,0.659663865546218,0.789333985688949
"motile cilium assembly",0.88936873808693,0.66358595194085,0.793362395335833
"peptidyl-threonine phosphorylation",0.875913720239349,0.664783427495292,0.794411394821047
"regulation of myelination",0.877626894917776,0.665391969407266,0.79475595190993
"GO:0046466",0.863980221377323,0.666019417475728,0.795122748520807
"sulfur amino acid metabolic process",-0.863754420481033,0.667381974248927,0.796366375041268
"postsynaptic density organization",0.872871036165291,0.669902912621359,0.798990403232203
"glycoprotein biosynthetic process",-0.941114117478665,0.671052631578947,0.799002609775727
"regulation of lymphocyte apoptotic process",-0.875608217886684,0.670807453416149,0.799002609775727
"positive regulation of extrinsic apoptotic signaling pathway",0.869990712894259,0.671844660194175,0.799002609775727
"regulation of androgen receptor signaling pathway",0.869444836723842,0.671641791044776,0.799002609775727
"dendrite extension",0.868632934608684,0.671641791044776,0.799002609775727
"regulation of homotypic cell-cell adhesion",0.865439095591216,0.671003717472119,0.799002609775727
"positive regulation of cell activation",-0.93696229972743,0.673629242819843,0.799975014678876
"positive regulation of membrane permeability",0.874964703369773,0.673151750972763,0.799975014678876
"activated T cell proliferation",0.867645921430216,0.673507462686567,0.799975014678876
"amine transport",-0.892464288628923,0.674948240165631,0.800392514138126
"maintenance of protein location",0.885646913990791,0.67490494296578,0.800392514138126
"negative regulation of Notch signaling pathway",0.872008450476634,0.674418604651163,0.800392514138126
"GO:0051091",-0.89805060691941,0.675496688741722,0.800660354086415
"positive regulation of receptor signaling pathway via STAT",-0.860152352720582,0.675965665236052,0.800833785735503
"regulation of intracellular protein transport",-0.916090204294066,0.676814988290398,0.801056356607417
"regulation of leukocyte chemotaxis",0.895472580866651,0.676579925650558,0.801056356607417
"myeloid leukocyte cytokine production",0.862246781033528,0.677121771217712,0.801056356607417
"positive regulation of cell growth",0.904141463899393,0.678321678321678,0.802006802721089
"regulation of insulin receptor signaling pathway",-0.893345514725531,0.678571428571429,0.802006802721089
"establishment of cell polarity",0.914897565158467,0.679509632224168,0.802090402522518
"regulation of axon extension",0.881387712049483,0.679174484052533,0.802090402522518
"coronary vasculature development",0.856558702153202,0.679611650485437,0.802090402522518
"protein targeting to membrane",0.898912745996349,0.681109185441941,0.803475759632556
"molting cycle",0.889579667282421,0.682226211849192,0.804411143852587
"synaptic vesicle localization",0.87932688684682,0.683712121212121,0.805780382169271
"activation of innate immune response",-0.932042923581295,0.684863523573201,0.806754278836585
"circadian regulation of gene expression",0.876386504930172,0.686907020872865,0.808473887421256
"negative regulation of chemotaxis",-0.86267417162435,0.686974789915966,0.808473887421256
"stress-activated protein kinase signaling cascade",0.860480136174349,0.687378640776699,0.808565775548705
"lymphocyte differentiation",0.926271435131285,0.688816855753647,0.809734155580192
"vitamin transport",-0.883633570708802,0.689024390243902,0.809734155580192
"negative regulation of protein modification process",0.913521631327251,0.689419795221843,0.809815395996505
"negative regulation of intracellular steroid hormone receptor signaling pathway",-0.867233391711253,0.691511387163561,0.811888014635742
"B cell proliferation",-0.892601690123309,0.693790149892934,0.813690169840453
"dopamine transport",0.847403929502895,0.694029850746269,0.813690169840453
"positive regulation of morphogenesis of an epithelium",0.842660956065117,0.693726937269373,0.813690169840453
"skin epidermis development",0.89665326728644,0.695575221238938,0.814438063986874
"regulation of axonogenesis",0.890759125947557,0.695652173913043,0.814438063986874
"multicellular organismal response to stress",0.889448875172109,0.695167286245353,0.814438063986874
"necroptotic process",-0.856586853391964,0.696390658174098,0.814918252516789
"transmission of nerve impulse",-0.884864720248574,0.69811320754717,0.816248235712772
"regulation of hormone metabolic process",-0.851914967256893,0.698513800424628,0.816248235712772
"endolysosomal toll-like receptor signaling pathway",-0.850524552653486,0.698513800424628,0.816248235712772
"regulation of organelle assembly",0.918100153572869,0.699664429530201,0.817208053691275
"amino acid transport",0.887063396995937,0.700692041522491,0.818023352332466
"negative regulation of nervous system development",0.900281990983664,0.701048951048951,0.818055240481192
"TORC1 signaling",0.896733844933868,0.70293609671848,0.819871894762814
"pigment metabolic process",0.862251562225175,0.703422053231939,0.820053328380307
"symbiont entry into host",0.89597765434145,0.705779334500876,0.821258466118694
"intracellular iron ion homeostasis",0.875137524747976,0.705660377358491,0.821258466118694
"antiviral innate immune response",0.874471130395506,0.705660377358491,0.821258466118694
"regulation of receptor internalization",0.873406607506749,0.705128205128205,0.821258466118694
"monoamine transport",0.859170061013259,0.706563706563707,0.821785904260131
"host-mediated activation of viral process",-0.860191995431071,0.707112970711297,0.822039528480299
"L-amino acid catabolic process",0.871329519861401,0.707547169811321,0.822159211363154
"myoblast fusion",-0.883543599249663,0.708423326133909,0.822702533455999
"cellular response to heat",-0.882199284252172,0.708677685950413,0.822702533455999
"positive regulation of lipid transport",0.864718165528685,0.711320754716981,0.825384812158741
"regulation of fibroblast growth factor receptor signaling pathway",0.837432573473482,0.712686567164179,0.826583205467987
"modified amino acid transport",-0.849835179478169,0.71551724137931,0.829109793664432
"regulation of neuron projection regeneration",0.844058889183669,0.715867158671587,0.829109793664432
"positive regulation of D-glucose import across plasma membrane",0.834679458414383,0.715630885122411,0.829109793664432
"response to food",0.842883000783051,0.717757009345794,0.830523495196392
"olfactory lobe development",-0.841260210065629,0.717622080679405,0.830523495196392
"negative regulation of intrinsic apoptotic signaling pathway",-0.892436166811825,0.718468468468468,0.830951019291771
"negative regulation of TOR signaling",0.858721193780286,0.719330855018587,0.830951019291771
"iron ion transport",-0.858377257503873,0.719262295081967,0.830951019291771
"regulation of stress-activated protein kinase signaling cascade",0.844592215957144,0.719465648854962,0.830951019291771
"genitalia development",-0.847265075782837,0.721627408993576,0.832672816886125
"response to interferon-beta",0.828787269374735,0.72140221402214,0.832672816886125
"stem cell division",0.832954642267359,0.722014925373134,0.832732827498197
"response to pH",-0.840963054435564,0.723913043478261,0.834534219188594
"regulation of post-translational protein modification",-0.916479233351856,0.725,0.835399257195915
"embryonic eye morphogenesis",-0.822820142756878,0.728237791932059,0.838740695858641
"GO:0046467",-0.891942701197501,0.729411764705882,0.839703153988868
"leukocyte apoptotic process",0.870245461819505,0.730129390018484,0.840139613363875
"forebrain generation of neurons",-0.873997127391215,0.731868131868132,0.841750094206072
"regulation of B cell activation",0.876939459193166,0.733800350262697,0.84319095803334
"T cell differentiation in thymus",-0.874038609046615,0.733475479744137,0.84319095803334
"interleukin-6 production",-0.881545839876502,0.734234234234234,0.843299106603133
"protein O-linked glycosylation",-0.891102047580917,0.734883720930233,0.843654669449046
"regulation of response to cytokine stimulus",0.888371042186777,0.735395189003436,0.843851529868946
"feeding behavior",-0.865003848305967,0.73661670235546,0.84406773307008
"regulation of animal organ morphogenesis",0.853663683412364,0.736263736263736,0.84406773307008
"regulation of platelet activation",0.835812164499086,0.736943907156673,0.84406773307008
"negative regulation of proteasomal ubiquitin-dependent protein catabolic process",0.829238695501572,0.736641221374046,0.84406773307008
"positive regulation of protein ubiquitination",0.865463460817552,0.7375,0.844315036900369
"negative regulation of translation",-0.895116416816014,0.738717339667458,0.845307000219443
"cortical cytoskeleton organization",0.847114010525238,0.739047619047619,0.845307000219443
"Rac protein signal transduction",0.841612698402352,0.739884393063584,0.845874280784807
"tumor necrosis factor superfamily cytokine production",0.875949708558976,0.74061433447099,0.84592948833732
"ephrin receptor signaling pathway",-0.872415087314875,0.740506329113924,0.84592948833732
"GO:0032088",0.818386504731853,0.741996233521657,0.847118055014146
"inorganic anion transport",-0.889376485823714,0.742924528301887,0.847620412844037
"negative regulation of interleukin-6 production",0.821711188556579,0.743119266055046,0.847620412844037
"mechanoreceptor differentiation",-0.86782166883484,0.744034707158351,0.848098772147287
"hormone biosynthetic process",0.834036226597976,0.745210727969349,0.848098772147287
"regulation of gene silencing by regulatory ncRNA",-0.832376113053083,0.745182012847966,0.848098772147287
"stress granule assembly",-0.828180796646817,0.745222929936306,0.848098772147287
"glial cell activation",0.816262261284294,0.745247148288973,0.848098772147287
"lipid translocation",-0.868202402550299,0.745798319327731,0.848337043341626
"regulation of leukocyte apoptotic process",0.833003477320043,0.747628083491461,0.850028815037016
"developmental maturation",0.895971835478673,0.749598715890851,0.851879126758741
"GO:0006643",-0.905703663989992,0.75,0.851945080091533
"GO:0051090",-0.891034470068676,0.750566893424036,0.852199007080722
"steroid hormone biosynthetic process",0.823845270087917,0.751412429378531,0.852768929911986
"placenta blood vessel development",0.816974317491645,0.751865671641791,0.852893325875194
"positive regulation of JNK cascade",0.855540485310429,0.752276867030965,0.852969933289564
"regulation of platelet aggregation",-0.811118589673095,0.7527352297593,0.85309992706054
"ear morphogenesis",0.875482478297446,0.753496503496504,0.853572944627258
"leukocyte proliferation",0.902665352636861,0.755852842809365,0.85585162219564
"regulation of granulocyte chemotaxis",0.805396322766887,0.757009345794392,0.856770267333188
"negative regulation of ubiquitin-dependent protein catabolic process",0.835659981165138,0.757575757575758,0.857020524294909
"mammary gland epithelium development",0.831832530089028,0.758490566037736,0.857664503373877
"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors",0.811886665338771,0.760147601476015,0.859146788189193
"positive regulation of phosphorylation",0.898022135317164,0.760683760683761,0.859361444705095
"myeloid cell activation involved in immune response",-0.849408505144363,0.761388286334056,0.859766026697511
"response to retinoic acid",0.857318350049739,0.7625,0.860629831741701
"regulation of hemopoiesis",0.901541773634219,0.764895330112721,0.861799716804087
"reproductive system development",0.897250578331638,0.764510779436153,0.861799716804087
"negative regulation of cell projection organization",0.870815832653095,0.764406779661017,0.861799716804087
"forebrain neuron development",0.809109005584991,0.764925373134328,0.861799716804087
"regulation of vesicle fusion",-0.809318595341622,0.766094420600858,0.862725205050513
"positive regulation of animal organ morphogenesis",-0.814840215695346,0.766806722689076,0.863135730482669
"negative regulation of defense response",0.890488801460042,0.767284991568297,0.863282569842481
"ruffle assembly",-0.823209705745182,0.76844262295082,0.864193289607582
"liposaccharide metabolic process",-0.881258636550644,0.768867924528302,0.864279976756905
"epithelial tube branching involved in lung morphogenesis",0.805800200911011,0.769372693726937,0.864455874074359
"mast cell activation involved in immune response",-0.822524844981969,0.770491803278688,0.864539175288293
"protein insertion into ER membrane",-0.804088288864908,0.770386266094421,0.864539175288293
"GO:0090151",0.794635532642555,0.770093457943925,0.864539175288293
"rescue of stalled cytosolic ribosome",0.824818857311071,0.771317829457364,0.865074944741608
"regulation of osteoclast differentiation",-0.846453277107099,0.772256728778468,0.865736766408382
"protein localization to synapse",0.845814777728899,0.774674115456238,0.867662975885552
"embryo implantation",0.821015731283008,0.774566473988439,0.867662975885552
"cellular response to light stimulus",0.850816757523819,0.77737881508079,0.870299602629915
"T cell mediated immunity",-0.862946408245681,0.779475982532751,0.872254007505089
"granulocyte chemotaxis",0.836389179734068,0.78003696857671,0.872375455537673
"pigment biosynthetic process",-0.828543115053923,0.780287474332649,0.872375455537673
"inner ear morphogenesis",-0.857798145351524,0.781456953642384,0.872582695523707
"modulation of process of another organism",0.845924493705237,0.781527531083481,0.872582695523707
"regulation of alpha-beta T cell differentiation",0.824303282162,0.780952380952381,0.872582695523707
"regulation of glial cell differentiation",-0.832086092124474,0.782608695652174,0.873396934626212
"regulation of actin nucleation",0.792904507968748,0.783269961977186,0.873742042978596
"modified amino acid biosynthetic process",0.81717096986913,0.784200385356455,0.874386952585229
"cell surface pattern recognition receptor signaling pathway",0.822293611914438,0.784761904761905,0.874620138131589
"regulation of nitric oxide metabolic process",0.810557381788216,0.78735632183908,0.87711776966095
"organic anion transport",0.889144955281777,0.78921568627451,0.878794676237476
"mast cell activation",-0.811155329997626,0.789583333333333,0.878809790732436
"cerebellar cortex morphogenesis",-0.808595695828899,0.790149892933619,0.87904618299473
"positive regulation of binding",0.807434770245776,0.790697674418605,0.879261482037176
"postsynaptic density assembly",0.791151978010605,0.791512915129151,0.879749559096446
"establishment of tissue polarity",-0.78934263498098,0.791845493562232,0.879749559096446
"monocyte chemotaxis",0.776333015797495,0.792843691148776,0.880464448067679
"neuron migration",0.859709424712045,0.793220338983051,0.880488766259362
"positive regulation of response to cytokine stimulus",0.813236596613446,0.79383429672447,0.880697050938338
"cell fate determination",-0.801705904473813,0.794117647058823,0.880697050938338
"positive regulation of canonical NF-kappaB signal transduction",0.869183804387243,0.797927461139896,0.883467142432352
"female sex differentiation",0.849444786977749,0.797891036906854,0.883467142432352
"regulation of alpha-beta T cell activation",0.835368840487342,0.797020484171322,0.883467142432352
"cytochrome complex assembly",0.803923509199981,0.798039215686275,0.883467142432352
"biological process involved in intraspecies interaction between organisms",0.80663943681284,0.799227799227799,0.884388496515113
"regulation of smoothened signaling pathway",0.839197452396402,0.799635701275046,0.884445548379975
"exocrine system development",0.801544859094421,0.8,0.88445434298441
